"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"AGO";"Angola";"2015";"3";"Unequal status with private rights. Security only through issue of formal right and which excludes most rangeland and all forest. Title is positively without transformation into non-customary form."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"ARG";"Argentina";"2015";"3";"The Constitution ""empowers Congress to"" respect and protect indigenous community land rights, but this provision has not been implemented by federal legislation."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"AUS";"Australia";"2015";"2";"The High Court of Australia recognized indigenous communities  have rights to their land. Native is a bundle of rights and not akin to freehold title. Exactly what rights native title amounts to depends on the nature of the indigenous group's customary use of the land. The fact that native title can be extinguished or suppressed through certain acts further weakens the legal status. But Government retains right to extinguish native titles under the Native Title Act 1993. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"BFA";"Burkina Faso";"2015";"1";"Laws recognise unregistered customary rights as legitimate rights of possession with equity with non-customary rights but no statement as to whether requires formalization (certificate) for full equity. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"BOL";"Bolivia";"2015";"1";"PIOC, ICO, and PC are recognized by the Constitution. Their customary rights on the land are recognized, protected, and guaranteed. Recognition of legal standing exists but in practice there are certain limitations for the exercise of their rights"
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"BRA";"Brazil";"2015";"2";"The Constitution recognizes possession rights to the lands traditionally occupied. This includes lands where communities live on a permanent basis, those used for productive activities, and those necessary to protect communities' well being. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"BWA";"Botswana";"2015";"2";"Positive early legal attempt(1968) to secure customary rights but flawed; e.g. law vests title in Boards, not in communities; no recognition of collective ownership; customary rights definitively use rights not ownership. ."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"CAN";"Canada";"2015";"2";"The Supreme Court, the Constitution Act, 1982, and the Indian Act recognize aboriginal land rights (aboriginal title). But State retains underlying ownership, aboriginal title is a right to occupy and use lands."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"COD";"Democratic Republic of the Congo";"2015";"N/A";"N/A"
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"COL";"Colombia";"2015";"1";"Communities recognized are indigenous, black, afrocolombian, 'raizales' and 'palenqueras'. Collective property is recognized over areas customarily occupied. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"DZA";"Algeria";"2015";"3";"To obtain equal tenure security with private land (melk) agro-pastoral groups must form legal entities and demonstrate development of arable lands. Certificate of Possession can then be converted into Certificate of Ownership."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"ERI";"Eritrea";"2015";"4";"A level playing field in that while state owns all land, citizens equally eligible for lifetime usufruct for houses & arable farms. No provision for communal agro-pastoral or pastoral tenure, although local access definable on village area basis. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"GRL";"Greenland";"2015";"4";"Indigenous land rights are not explicitly recognized by Greenlandic law."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"IDN";"Indonesia";"2015";"2";"The Basic Agrarian Law recognizes ""evidently still existent"" (adat- customary) land rights. The Constitutional Court recognized indigenous peoples as owners of customary forests. The state can convert customary forests to state forest."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"IND";"India";"2015";"2";"Under the FRA 2006, Scheduled Tribes and other traditional forest dwellers are granted the right to hold and live in forest land. However, these rights do not extend beyond forest lands."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"KAZ";"Kazakhstan";"2015";"N/A";"Not applicable: National legislation applies only to non-indigenous communities."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"KEN";"Kenya";"2015";"1";"Constitution & Land Act provide for community land as one of three landholding classes with equal force & effect. Customary rights also given equal recognition & protection with freehold & leasehold rights."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"KHM";"Cambodia";"2015";"2";"Ownership of indigenous community lands are granted by the State to indigenous communities as collective ownership. Collective ownership right limited to cultivated/shifting cultiv. lands, burial land, spiritual forest land."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"LSO";"Lesotho";"2015";"2";"Unstated but implied equivalency of customary rights with leases given high status of customary rights to land (land owned by nation). Limited provision for other than for registered entities to own rights in common. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"MEX";"Mexico";"2015";"2";"Comunidades are classified as either common land or human settlement land, and legally all members of the comunidad are considered to have equal ownership claims in the land. Unlike ejido land, there is no explicit right to alienate comunidad land."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"MNG";"Mongolia";"2015";"3";"The law only allocates private ownership of land to citizens-families for family needs, agriculture purposes or other purposes, but herders are allocated possession contracts to pastureland."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"MWI";"Malawi";"2015";"3";"Recognizes customary lands but as permissive occupation as governed by traditional authorities & customary law. Land law vests customary land in the President, empowers Minister to declare by notice as public land or to privatize for agricultural development purposes.   "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"MYS";"Malaysia";"2015";"3";"The Federal Court and High Court of Malaysia recognized that indigenous communities have a proprietary interest in their ancestral lands. However, there is no federal statute which recognizes indigenous/ community land rights."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"NAM";"Namibia";"2015";"3";"Communal lands vested in Government, allowing customary owners to register customary use right to the land only. Unequal as freehold rights are vested in citizens not state. Poor provision for collective rights. Law firmly focused on individuals."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"PER";"Peru";"2015";"1";"Recognized communities: coastal peasant communities, sierra peasant communities, and native communities of the jungle (Law 26505 Art. 10). They are recognized as entities under the law with guaranteed property rights over their lands. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"PHL";"Philippines";"2015";"1";"Right of ownership by ICCs/IPs to ancestral domains and lands explicitly recognized. Expansive definition of ancestral domains, including the commonage, even if no longer exclusively occupied by ICCs/IPs. "
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"RUS";"Russia";"2015";"3";"Federal legislation grants indigenous communities the right to freely use land and renewable natural resources in their traditionally occupied territories. Law No. 104-FS grants indigenous peoples """"Territories of Traditional Natural Use""""."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"SDN";"Sudan";"2015";"4";"Since 1970  customary rights reduced to occupancy on Government property, but with potential to register usufruct rights. No progress on commitments of 2005 Peace Agreement &  2005 Constitution to remedy."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"SSD";"South Sudan";"2015";"1";"Constitution provides for community land  with private & public land. Land Act stipulates customary rights including those held in common have equal force as freehold or leasehold rights. Recognition of community lands a key principle."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"SWZ";"Swaziland";"2015";"2";"Strong legal equivalency for customary law affecting c.54% of land with Roman Dutch Common Law provisions affecting Title Deed Land (46%). Main limitations are King's extreme authority & lack of guiding statutes for customary tenure."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"TCD";"Chad";"2015";"4";"Customary rights are permissive occupancy on state lands and with no distinction between customary property and wastelands (terres sans maîtres)."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"THA";"Thailand";"2015";"3";"The Constitution establishes that communities shall have the right to participate in the management, maintenance and exploitation of natural resources. Community Land Use Permits granted since 2011, but no community ownership rights are granted."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"TZA";"Tanzania";"2015";"1";"Law explicit that lawful occupation of land either granted by the state or under customary tenure 'shall be deemed to be property', and that a granted and customary right have the same legal status and effect."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"UGA";"Uganda";"2015";"1";"Land vested in citizens. Customary tenure accorded equivalent legal force & effect as freehold, leasehold and mailo tenure systems."
"LMM-LSIC-1IP";"I - Legal Status - Indigenous People";"USA";"United States of America";"2015";"2";"Native American legal rights to land may be established by aboriginal possession, by treaty, by act of Congress, by executive action, by purchase, or by action of states. But the gov't retains broad power to expropriate."
